OrderedAtDate ,CategoryGroup,Product,Category,Quantity,Unit Price,shippingStatus,DeliveryDate,CustomerType,OrderChannel,Sales
12/3/20 13:53,Breakfast & Snacks,Bama Mayonnaise,Spreads,1.0,14900.0,delivered,12/4/20 13:27,General Trade,Whatsapp,14900.0
12/3/20 17:19,Breakfast & Snacks,Nestle Milo,Chocolate Beverage,3.0,9120.0,delivered,12/4/20 13:27,General Trade,Whatsapp,27360.0
12/3/20 17:54,Breakfast & Snacks,Nibit Cookies,Confectionary,1.0,3000.0,delivered,12/4/20 13:27,General Trade,Whatsapp,3000.0
12/3/20 17:54,Breakfast & Snacks,Nasco Cornflakes,Cereal,1.0,2000.0,delivered,12/4/20 13:27,General Trade,Whatsapp,2000.0
12/3/20 17:19,Breakfast & Snacks,Nestle Golden Morn,Cereal,10.0,7050.0,delivered,12/4/20 14:00,General Trade,Mobile App,70500.0
12/3/20 17:21,Breakfast & Snacks,Nestle Milo,Chocolate Beverage,5.0,11200.0,delivered,12/4/20 14:00,General Trade,Mobile App,56000.0
12/3/20 18:00,Breakfast & Snacks,Nestle Milo,Chocolate Beverage,5.0,11200.0,delivered,12/4/20 14:00,General Trade,Mobile App,56000.0
12/3/20 18:01,Breakfast & Snacks,Nestle Golden Morn,Cereal,5.0,7450.0,delivered,12/4/20 14:00,General Trade,Mobile App,37250.0
12/3/20 17:09,Breakfast & Snacks,Nibit Cookies,Confectionary,2.0,3000.0,delivered,12/4/20 16:40,Wholesale,Whatsapp,6000.0
12/3/20 17:46,Breakfast & Snacks,Dano Cool Cow,Milk,5.0,8500.0,delivered,12/4/20 17:27,General Trade,Whatsapp,42500.0
12/3/20 17:46,Breakfast & Snacks,Nestle Golden Morn,Cereal,3.0,7450.0,delivered,12/4/20 17:27,General Trade,Whatsapp,22350.0
12/3/20 15:21,Breakfast & Snacks,Nestle Milo,Chocolate Beverage,1.0,11200.0,delivered,12/4/20 20:31,General Trade,Whatsapp,11200.0
12/3/20 15:21,Breakfast & Snacks,Bournvita,Chocolate Beverage,1.0,11150.0,delivered,12/4/20 20:31,General Trade,Whatsapp,11150.0
12/3/20 11:30,Breakfast & Snacks,Bama Mayonnaise,Spreads,1.0,5900.0,delivered,12/4/20 21:52,General Trade,Whatsapp,5900.0
12/3/20 11:30,Breakfast & Snacks,Peak Milk,Milk,1.0,4550.0,delivered,12/4/20 21:52,General Trade,Whatsapp,4550.0
12/4/20 16:37,Breakfast & Snacks,Nestle Milo,Chocolate Beverage,1.0,9120.0,delivered,12/5/20 10:37,General Trade,Whatsapp,9120.0
12/4/20 14:21,Breakfast & Snacks,Nestle Milo,Chocolate Beverage,1.0,11200.0,delivered,12/5/20 10:53,General Trade,Whatsapp,11200.0
12/4/20 14:21,Breakfast & Snacks,Nestle Golden Morn,Cereal,1.0,7450.0,delivered,12/5/20 10:53,General Trade,Whatsapp,7450.0
12/4/20 14:21,Breakfast & Snacks,Bournvita,Chocolate Beverage,1.0,9050.0,delivered,12/5/20 10:53,General Trade,Whatsapp,9050.0
12/4/20 17:59,Breakfast & Snacks,Cowbell Milk,Milk,0.5,8500.0,delivered,12/5/20 11:13,General Trade,Whatsapp,4250.0
12/4/20 17:59,Breakfast & Snacks,Cowbell Milk,Milk,0.5,7800.0,delivered,12/5/20 11:13,General Trade,Whatsapp,3900.0
12/4/20 17:59,Breakfast & Snacks,Nibit Cookies,Confectionary,1.0,3000.0,delivered,12/5/20 11:13,General Trade,Whatsapp,3000.0
12/4/20 17:59,Breakfast & Snacks,Nibit Cookies,Confectionary,1.0,3000.0,delivered,12/5/20 11:13,General Trade,Whatsapp,3000.0
12/4/20 13:45,Breakfast & Snacks,Nestle Milo,Chocolate Beverage,1.0,13600.0,delivered,12/5/20 11:18,General Trade,Mobile App,13600.0
12/4/20 13:45,Breakfast & Snacks,Nestle Milo,Chocolate Beverage,1.0,16500.0,delivered,12/5/20 11:18,General Trade,Mobile App,16500.0
12/4/20 13:45,Breakfast & Snacks,Three Crowns Milk,Milk,1.0,8800.0,delivered,12/5/20 11:18,General Trade,Mobile App,8800.0
12/4/20 11:29,Breakfast & Snacks,Nasco Cornflakes,Cereal,3.0,2000.0,delivered,12/5/20 12:23,Wholesale,Whatsapp,6000.0
12/4/20 11:51,Breakfast & Snacks,Cowbell Milk,Milk,2.0,7800.0,delivered,12/5/20 12:36,Wholesale,Whatsapp,15600.0
12/4/20 11:51,Breakfast & Snacks,Cowbell Milk,Milk,2.0,8500.0,delivered,12/5/20 12:36,Wholesale,Whatsapp,17000.0
12/4/20 11:51,Breakfast & Snacks,Nasco Cornflakes,Cereal,4.0,2000.0,delivered,12/5/20 12:36,Wholesale,Whatsapp,8000.0
12/4/20 16:24,Breakfast & Snacks,Nestle Milo,Chocolate Beverage,10.0,9120.0,delivered,12/5/20 12:45,General Trade,Mobile App,91200.0
12/4/20 16:29,Breakfast & Snacks,Nestle Milo,Chocolate Beverage,5.0,9120.0,delivered,12/5/20 12:45,General Trade,Mobile App,45600.0
12/3/20 18:07,Breakfast & Snacks,Three Crowns Milk,Milk,1.0,8800.0,delivered,12/5/20 12:52,Wholesale,Whatsapp,8800.0
12/4/20 16:36,Breakfast & Snacks,Bournvita,Chocolate Beverage,5.0,9050.0,delivered,12/5/20 14:22,General Trade,Mobile App,45250.0
12/4/20 10:22,Breakfast & Snacks,Nasco Biscuit,Biscuits,3.0,3300.0,delivered,12/5/20 14:27,General Trade,Mobile App,9900.0
12/4/20 10:22,Breakfast & Snacks,Nestle Milo,Chocolate Beverage,3.0,9120.0,delivered,12/5/20 14:27,General Trade,Mobile App,27360.0
12/4/20 17:58,Breakfast & Snacks,Hollandia Evap. Milk,Yoghurt,1.0,2780.0,delivered,12/5/20 15:00,Wholesale,Whatsapp,2780.0
12/4/20 17:58,Breakfast & Snacks,Nestle Milo,Chocolate Beverage,1.0,11200.0,delivered,12/5/20 15:00,Wholesale,Whatsapp,11200.0
12/4/20 17:58,Breakfast & Snacks,Peak Milk,Milk,1.0,3750.0,delivered,12/5/20 15:00,Wholesale,Whatsapp,3750.0
12/4/20 11:31,Breakfast & Snacks,Bournvita,Chocolate Beverage,1.0,11150.0,delivered,12/5/20 18:43,General Trade,Whatsapp,11150.0
12/4/20 11:31,Breakfast & Snacks,Bournvita,Chocolate Beverage,1.0,9050.0,delivered,12/5/20 18:43,General Trade,Whatsapp,9050.0
12/4/20 11:31,Breakfast & Snacks,Dano Cool Cow,Milk,1.0,19170.0,delivered,12/5/20 18:43,General Trade,Whatsapp,19170.0
12/4/20 11:31,Breakfast & Snacks,Dano Full Cream,Milk,1.0,23680.0,delivered,12/5/20 18:43,General Trade,Whatsapp,23680.0
12/4/20 11:31,Breakfast & Snacks,Nestle Milo,Chocolate Beverage,2.0,11200.0,delivered,12/5/20 18:43,General Trade,Whatsapp,22400.0
12/4/20 11:31,Breakfast & Snacks,Nestle Golden Morn,Cereal,1.0,7450.0,delivered,12/5/20 18:43,General Trade,Whatsapp,7450.0
12/4/20 11:31,Breakfast & Snacks,Nestle Milo,Chocolate Beverage,1.0,13600.0,delivered,12/5/20 18:43,General Trade,Whatsapp,13600.0
12/4/20 11:31,Breakfast & Snacks,Nescafe,Coffee / Tea,1.0,21200.0,delivered,12/5/20 18:43,General Trade,Whatsapp,21200.0
12/4/20 11:31,Breakfast & Snacks,Nasco Cornflakes,Cereal,2.0,700.0,delivered,12/5/20 18:43,General Trade,Whatsapp,1400.0
12/4/20 11:31,Breakfast & Snacks,Nasco Cornflakes,Cereal,1.0,5900.0,delivered,12/5/20 18:43,General Trade,Whatsapp,5900.0
12/4/20 11:31,Breakfast & Snacks,Checkers Custard,Cereal,1.0,5100.0,delivered,12/5/20 18:43,General Trade,Whatsapp,5100.0
12/4/20 17:28,Breakfast & Snacks,Bama Mayonnaise,Spreads,1.0,14900.0,delivered,12/6/20 23:21,General Trade,Whatsapp,14900.0
12/4/20 17:28,Breakfast & Snacks,Bournvita,Chocolate Beverage,3.0,11150.0,delivered,12/6/20 23:21,General Trade,Whatsapp,33450.0
12/4/20 17:28,Breakfast & Snacks,Bournvita,Chocolate Beverage,5.0,9050.0,delivered,12/6/20 23:21,General Trade,Whatsapp,45250.0
12/4/20 17:28,Breakfast & Snacks,Checkers Custard,Cereal,3.0,5100.0,delivered,12/6/20 23:21,General Trade,Whatsapp,15300.0
12/4/20 17:28,Breakfast & Snacks,Dano Cool Cow,Milk,3.0,11300.0,delivered,12/6/20 23:21,General Trade,Whatsapp,33900.0
12/4/20 17:28,Breakfast & Snacks,Dano Cool Cow,Milk,5.0,6500.0,delivered,12/6/20 23:21,General Trade,Whatsapp,32500.0
12/4/20 17:28,Breakfast & Snacks,Dano Full Cream,Milk,3.0,11120.0,delivered,12/6/20 23:21,General Trade,Whatsapp,33360.0
12/4/20 17:28,Breakfast & Snacks,Cowbell Milk,Milk,2.0,7800.0,delivered,12/6/20 23:21,General Trade,Whatsapp,15600.0
12/4/20 17:28,Breakfast & Snacks,Cowbell Milk,Milk,4.0,8500.0,delivered,12/6/20 23:21,General Trade,Whatsapp,34000.0
12/4/20 17:28,Breakfast & Snacks,Cowbell Milk,Milk,3.0,6350.0,delivered,12/6/20 23:21,General Trade,Whatsapp,19050.0
12/4/20 17:28,Breakfast & Snacks,Loya Milk,Milk,1.0,11000.0,delivered,12/6/20 23:21,General Trade,Whatsapp,11000.0
12/4/20 17:28,Breakfast & Snacks,Mac Wafers,Biscuits,1.0,3680.0,delivered,12/6/20 23:21,General Trade,Whatsapp,3680.0
12/4/20 17:28,Breakfast & Snacks,Mac Wafers,Biscuits,3.0,1120.0,delivered,12/6/20 23:21,General Trade,Whatsapp,3360.0
12/4/20 17:28,Breakfast & Snacks,Nestle Milo,Chocolate Beverage,3.0,13600.0,delivered,12/6/20 23:21,General Trade,Whatsapp,40800.0
12/4/20 17:28,Breakfast & Snacks,Nestle Milo,Chocolate Beverage,5.0,11200.0,delivered,12/6/20 23:21,General Trade,Whatsapp,56000.0
12/4/20 17:28,Breakfast & Snacks,Peak Milk,Milk,2.0,3750.0,delivered,12/6/20 23:21,General Trade,Whatsapp,7500.0
12/4/20 17:28,Breakfast & Snacks,Peak Milk,Milk,4.0,8900.0,delivered,12/6/20 23:21,General Trade,Whatsapp,35600.0
12/4/20 17:28,Breakfast & Snacks,Three Crowns Milk,Milk,3.0,8800.0,delivered,12/6/20 23:21,General Trade,Whatsapp,26400.0
12/4/20 17:28,Breakfast & Snacks,Nasco Cornflakes,Cereal,3.0,700.0,delivered,12/6/20 23:21,General Trade,Whatsapp,2100.0
12/4/20 17:28,Breakfast & Snacks,Nasco Cornflakes,Cereal,5.0,2000.0,delivered,12/6/20 23:21,General Trade,Whatsapp,10000.0
12/4/20 17:28,Breakfast & Snacks,Nasco Biscuit,Biscuits,1.0,3300.0,delivered,12/6/20 23:21,General Trade,Whatsapp,3300.0
12/4/20 17:28,Breakfast & Snacks,Nibit Cookies,Confectionary,1.0,3000.0,delivered,12/6/20 23:21,General Trade,Whatsapp,3000.0
12/4/20 17:28,Breakfast & Snacks,Nibit Cookies,Confectionary,1.0,3000.0,delivered,12/6/20 23:21,General Trade,Whatsapp,3000.0
12/5/20 11:17,Breakfast & Snacks,Dano Full Cream,Milk,1.0,23680.0,delivered,12/7/20 8:52,General Trade,Mobile App,23680.0
12/5/20 14:17,Breakfast & Snacks,Hollandia Evap. Milk,Yoghurt,50.0,2080.0,delivered,12/7/20 9:59,General Trade,Mobile App,104000.0
12/5/20 7:12,Breakfast & Snacks,Hollandia Evap. Milk,Yoghurt,15.0,2080.0,delivered,12/7/20 10:59,General Trade,Mobile App,31200.0
12/5/20 11:00,Breakfast & Snacks,Nestle Milo,Chocolate Beverage,1.0,9120.0,delivered,12/7/20 11:20,General Trade,Mobile App,9120.0
12/5/20 10:01,Breakfast & Snacks,Nestle Milo,Chocolate Beverage,10.0,9120.0,delivered,12/7/20 12:06,General Trade,Mobile App,91200.0
12/6/20 13:39,Breakfast & Snacks,Peak Milk,Milk,4.0,8900.0,delivered,12/7/20 12:06,General Trade,Mobile App,35600.0
12/4/20 12:17,Breakfast & Snacks,Nestle Golden Morn,Cereal,1.0,7450.0,delivered,12/7/20 12:47,General Trade,Whatsapp,7450.0
12/4/20 12:17,Breakfast & Snacks,Nestle Milo,Chocolate Beverage,1.0,11200.0,delivered,12/7/20 12:47,General Trade,Whatsapp,11200.0
12/4/20 12:17,Breakfast & Snacks,Nasco Cornflakes,Cereal,1.0,5900.0,delivered,12/7/20 12:47,General Trade,Whatsapp,5900.0
12/4/20 12:17,Breakfast & Snacks,Nasco Cornflakes,Cereal,1.0,2000.0,delivered,12/7/20 12:47,General Trade,Whatsapp,2000.0
12/5/20 22:23,Breakfast & Snacks,Nasco Cornflakes,Cereal,10.0,2000.0,delivered,12/7/20 13:52,General Trade,Mobile App,20000.0
12/5/20 22:23,Breakfast & Snacks,Nasco Cornflakes,Cereal,2.0,6100.0,delivered,12/7/20 13:52,General Trade,Mobile App,12200.0
12/5/20 22:23,Breakfast & Snacks,Nasco Cornflakes,Cereal,3.0,5900.0,delivered,12/7/20 13:52,General Trade,Mobile App,17700.0
12/6/20 14:45,Breakfast & Snacks,Nestle Milo,Chocolate Beverage,1.0,16500.0,delivered,12/7/20 13:59,Wholesale,Mobile App,16500.0
12/6/20 14:45,Breakfast & Snacks,Checkers Custard,Cereal,1.0,5100.0,delivered,12/7/20 13:59,Wholesale,Mobile App,5100.0
12/6/20 16:15,Breakfast & Snacks,Nestle Milo,Chocolate Beverage,1.0,13600.0,delivered,12/7/20 13:59,Wholesale,Mobile App,13600.0
12/6/20 16:15,Breakfast & Snacks,Nestle Milo,Chocolate Beverage,2.0,9120.0,delivered,12/7/20 13:59,Wholesale,Mobile App,18240.0
12/5/20 10:38,Breakfast & Snacks,Cowbell Milk,Milk,1.0,7800.0,delivered,12/7/20 16:20,General Trade,Whatsapp,7800.0
12/5/20 10:38,Breakfast & Snacks,Nestle Milo,Chocolate Beverage,1.0,11200.0,delivered,12/7/20 16:20,General Trade,Whatsapp,11200.0
12/5/20 10:38,Breakfast & Snacks,Nasco Cornflakes,Cereal,2.0,2000.0,delivered,12/7/20 16:20,General Trade,Whatsapp,4000.0
12/4/20 17:03,Breakfast & Snacks,Nestle Milo,Chocolate Beverage,10.0,9120.0,delivered,12/7/20 17:11,Wholesale,Mobile App,91200.0
12/5/20 16:30,Breakfast & Snacks,Hollandia Evap. Milk,Yoghurt,3.0,3180.0,delivered,12/8/20 7:55,General Trade,Whatsapp,9540.0
12/5/20 16:30,Breakfast & Snacks,Dano Cool Cow,Milk,1.0,6500.0,delivered,12/8/20 7:55,General Trade,Whatsapp,6500.0
12/7/20 13:48,Breakfast & Snacks,Nestle Milo,Chocolate Beverage,4.0,9120.0,delivered,12/8/20 10:36,General Trade,Whatsapp,36480.0
12/7/20 15:03,Breakfast & Snacks,Dano Cool Cow,Milk,3.0,6750.0,delivered,12/8/20 10:36,General Trade,Whatsapp,20250.0
12/7/20 16:19,Breakfast & Snacks,Cowbell Milk,Milk,1.0,7800.0,delivered,12/8/20 10:37,General Trade,Whatsapp,7800.0
12/7/20 16:19,Breakfast & Snacks,Cowbell Milk,Milk,1.0,8500.0,delivered,12/8/20 10:37,General Trade,Whatsapp,8500.0
12/7/20 16:19,Breakfast & Snacks,Nestle Milo,Chocolate Beverage,1.0,9120.0,delivered,12/8/20 10:37,General Trade,Whatsapp,9120.0
12/7/20 12:06,Breakfast & Snacks,Nestle Milo,Chocolate Beverage,1.0,9120.0,delivered,12/8/20 11:54,General Trade,Whatsapp,9120.0
12/7/20 17:00,Breakfast & Snacks,Nestle Golden Morn,Cereal,2.0,7450.0,delivered,12/8/20 12:08,General Trade,Whatsapp,14900.0
12/7/20 17:00,Breakfast & Snacks,Nestle Golden Morn,Cereal,2.0,7450.0,delivered,12/8/20 12:08,General Trade,Whatsapp,14900.0
12/7/20 17:00,Breakfast & Snacks,Nestle Milo,Chocolate Beverage,2.0,9120.0,delivered,12/8/20 12:08,General Trade,Whatsapp,18240.0
12/7/20 17:00,Breakfast & Snacks,Peak Milk,Milk,1.0,8900.0,delivered,12/8/20 12:08,General Trade,Whatsapp,8900.0
12/7/20 17:52,Breakfast & Snacks,MistaChoco 15g,Spreads,1.0,1500.0,delivered,12/8/20 12:20,General Trade,Whatsapp,1500.0
12/7/20 17:52,Breakfast & Snacks,MistaChoco 15g,Spreads,1.0,1.0,delivered,12/8/20 12:20,General Trade,Whatsapp,1.0
12/7/20 17:31,Breakfast & Snacks,MistaChoco 15g,Spreads,1.0,1500.0,delivered,12/8/20 12:35,General Trade,Whatsapp,1500.0
12/7/20 12:42,Breakfast & Snacks,MistaChoco 15g,Spreads,1.0,1500.0,delivered,12/8/20 13:00,General Trade,Whatsapp,1500.0
12/7/20 16:23,Breakfast & Snacks,MistaChoco 15g,Spreads,1.0,1500.0,delivered,12/8/20 13:17,General Trade,Whatsapp,1500.0
12/7/20 14:55,Breakfast & Snacks,Nestle Golden Morn,Cereal,5.0,7450.0,delivered,12/8/20 13:45,General Trade,Whatsapp,37250.0
12/7/20 14:55,Breakfast & Snacks,Cowbell Milk,Milk,3.0,7800.0,delivered,12/8/20 13:45,General Trade,Whatsapp,23400.0
12/7/20 17:20,Breakfast & Snacks,Nestle Milo,Chocolate Beverage,1.0,10050.0,delivered,12/8/20 13:57,General Trade,Mobile App,10050.0
12/7/20 17:20,Breakfast & Snacks,Nestle Milo,Chocolate Beverage,2.0,9120.0,delivered,12/8/20 13:57,General Trade,Mobile App,18240.0
12/7/20 17:20,Breakfast & Snacks,Dano Full Cream,Milk,1.0,11120.0,delivered,12/8/20 13:57,General Trade,Mobile App,11120.0
12/7/20 17:20,Breakfast & Snacks,Peak Milk,Milk,1.0,3750.0,delivered,12/8/20 13:57,General Trade,Mobile App,3750.0
12/7/20 17:20,Breakfast & Snacks,Blue Band Spread,Butter,1.0,7500.0,delivered,12/8/20 13:57,General Trade,Mobile App,7500.0
12/7/20 8:21,Breakfast & Snacks,Peak Milk,Milk,5.0,3750.0,delivered,12/8/20 14:52,General Trade,Mobile App,18750.0
12/7/20 8:21,Breakfast & Snacks,Hollandia Evap. Milk,Yoghurt,10.0,3180.0,delivered,12/8/20 14:52,General Trade,Mobile App,31800.0
12/7/20 17:03,Breakfast & Snacks,Nestle Golden Morn,Cereal,1.0,7450.0,delivered,12/8/20 17:31,General Trade,Whatsapp,7450.0
